NAME,total_filed24,total_filed2224,total_pop,housing_units,rental_units,rental_pop,pct_pov,total_burdened,total_moved,total_students,n_serial,n_cases_filed_by_businesses,total_plaintiffs,n_business_plaintiffs,n_plaintiffs_serial,landarea_sqmi,court,fips,GEOID,eviction_rate24,pct_rental_units,pct_burdened,exploit,pct_moved,pct_students,pct_serial,pct_business,prop_landlord_serial,pop_density,dissim_wb,dissim_wh,cowhite,percent_white
caroline county,133,424,31541,12693,2132,5364,11.6,822,1211,852,76,234,216,77,29,527.3626998517869,Caroline General District Court,033,51033,0.0623827392120075,16.796659576144332,2.60613170159475,0.7577287066246057,22.576435495898583,2.70124599727339,17.92452830188679,35.648148148148145,0.13425925925925927,59.808932275385544,0.23146272269193613,0.19287926163731367,19405,61.5230969214673
carroll county,62,267,29158,16645,2769,6714,16.2,732,1292,857,13,109,181,44,9,474.7444210264904,Carroll General District Court,035,51035,0.02239075478512098,16.63562631420847,2.510460251046025,0.7979094076655052,19.243372058385464,2.9391590644077095,4.868913857677903,24.30939226519337,0.049723756906077346,61.41830995497471,0.5544246770352133,0.44702919230898086,27309,93.65868715275396
charles city county,16,53,6686,3269,420,1031,11.4,147,75,278,3,17,40,10,3,182.9010527114005,Charles City General District Court,036,51036,0.0380952380952381,12.84796573875803,2.1986239904277594,0.794682422451994,7.274490785645005,4.157941968291953,5.660377358490567,25,0.075,36.55528440587948,0.213395375578503,0.2019953730480046,2964,44.33143882740054
charlotte county,19,123,11475,5973,1334,3327,24.6,573,301,306,14,64,72,21,6,475.2956648719737,Charlotte General District Court,037,51037,0.01424287856071964,22.3338355935041,4.993464052287582,0.9228687415426252,9.047189660354674,2.666666666666667,11.38211382113821,29.166666666666668,0.08333333333333333,24.142866952281,0.09759133538788996,0.5683605122585451,7844,68.35729847494554
charlottesville city,310,953,45863,21559,11085,23062,22.6,5908,8328,10183,182,600,319,160,52,10.245312710124034,Charlottesville General District Court,540,51540,0.02796571944068561,51.41704160675356,12.88184375204413,0.39819128528363934,36.1113520076316,22.203083095305583,19.097586568730325,50.15673981191222,0.16300940438871472,4476.486106146853,0.4234728012563009,0.313435532752685,29533,64.39395591217321
chesapeake city,3334,10917,251153,95997,24221,57959,8.7,12860,13389,15672,5017,9552,1247,542,241,338.4564017881009,Chesapeake General District Court,550,51550,0.13764914743404483,25.230996801983395,5.120384785369874,0.5185563500170242,23.100812643420348,6.240021023041732,45.95584867637629,43.464314354450686,0.19326383319967924,742.0542163573571,0.4322381467072745,0.3083684112094433,136706,54.43136255589223
chesterfield county,5550,18795,371610,142572,31093,78145,6.8,15064,17399,21937,8814,16679,1608,529,387,423.5056412035252,Chesterfield General District Court,041,51041,0.17849676776123244,21.80863002553096,4.0537122251823146,0.5849772382397572,22.26502015484036,5.903231882887974,46.89545091779729,32.898009950248756,0.24067164179104478,877.4617474845262,0.3935047462230406,0.46657157542491173,213334,57.40803530583138
clarke county,25,82,15060,6478,1013,2267,6.9,493,631,648,16,37,56,23,11,175.95823355327386,Clarke General District Court,043,51043,0.024679170779861797,15.637542451373882,3.2735723771580343,0.4932898077620602,27.8341420379356,4.302788844621515,19.51219512195122,41.07142857142857,0.19642857142857142,85.58849276831579,0.2593279043486512,0.1358468510640981,12532,83.21381142098274
colonial heights city,442,1346,18210,8126,2409,4966,9.6,1168,914,908,567,1185,223,104,49,7.519478564399582,Colonial Heights General District Court,570,51570,0.18347862183478622,29.64558208220527,6.414058209774849,0.5463093559003291,18.405155054369715,4.986271279516749,42.12481426448737,46.63677130044843,0.21973094170403587,2421.7104742094625,0.32520775143405356,0.35656142047028627,12198,66.9851729818781
craig county,20,57,4881,2397,297,582,14,140,253,211,6,33,32,11,2,328.09820168671814,Craig General District Court,045,51045,0.06734006734006734,12.390488110137673,2.868264699856587,0.7599164926931107,43.470790378006875,4.322884654783856,10.526315789473683,34.375,0.0625,14.876643562528827,0,0,4648,95.22638803523868
culpeper county,270,814,53563,19529,4736,13088,8.2,2113,2117,2603,220,626,252,139,44,379.18171863415125,Culpeper General District Court,047,51047,0.057010135135135136,24.2511137283015,3.944887328939753,0.6687116564417178,16.175122249388753,4.859697925806994,27.027027027027028,55.158730158730165,0.1746031746031746,141.25944729861723,0.3652226049104272,0.33038492527783103,35089,65.50977353770327
cumberland county,37,134,9745,4695,1025,2179,7.7,238,100,232,24,60,78,18,10,297.4740748808846,Cumberland General District Court,049,51049,0.036097560975609753,21.831735889243873,2.4422780913288866,0.605865522174535,4.5892611289582375,2.380708055413032,17.91044776119403,23.076923076923077,0.1282051282051282,32.75915726068607,0.09101870138492696,0.4918203688853248,6235,63.98152898922525
danville city,1032,3463,42239,22309,9495,21352,25,3891,3670,1878,1244,2392,597,247,132,42.80259820498789,Danville General District Court,590,51590,0.10868878357030015,42.56129813079923,9.211865811217121,1.0874831763122477,17.188085425252904,4.446127985984517,35.922610453364136,41.37353433835846,0.22110552763819097,986.8326169759898,0.2855627211347439,0.31479219902332484,16644,39.404341958853195
dickenson county,25,91,13920,7352,1452,3294,20.2,511,292,358,5,43,55,14,3,330.44025569075006,Dickenson General District Court,051,51051,0.01721763085399449,19.74972796517954,3.6709770114942533,1.4572564612326044,8.864602307225258,2.57183908045977,5.4945054945054945,25.454545454545453,0.05454545454545454,42.12561805129259,0.21233248728313436,0.2786027792764549,13580,97.5574712643678
dinwiddie county,160,590,28083,11896,2268,6067,10.7,703,545,1548,217,428,202,63,23,503.88565298813535,Dinwiddie General District Court,053,51053,0.07054673721340388,19.06523201075992,2.503293807641634,0.8403247631935047,8.983022910829074,5.51223159918812,36.77966101694915,31.18811881188119,0.11386138613861387,55.73288271547841,0.21014078111758824,0.43087392686501824,17511,62.35444931097105
emporia city,64,255,5633,2824,1367,3598,13.5,618,457,180,32,133,120,51,18,6.9039201377025625,Emporia General District Court,595,51595,0.04681784930504755,48.40651558073654,10.971063376531156,1.0707070707070707,12.701500833796553,3.1954553523877154,12.549019607843137,42.5,0.15,815.9132619796657,0.5229090212459284,0.20043127429275231,1102,19.563287768507013
essex county,87,260,10604,5785,1365,3132,15.5,616,713,289,105,164,87,23,9,257.35403301659954,Essex General District Court,057,51057,0.06373626373626373,23.595505617977526,5.809128630705394,0.7370426829268293,22.76500638569604,2.725386646548472,40.38461538461539,26.436781609195403,0.10344827586206896,41.20393947475474,0.35815573444944476,0.18165859000268064,5705,53.80045265937382
falls church city,96,272,14593,6360,3014,6116,3.6,1172,2612,956,81,263,38,29,11,2.0464426072073456,Falls Church General District Court,610,51610,0.03185136031851361,47.38993710691824,8.031247858562326,0.22047795220477953,42.70765206017005,6.551086137189063,29.77941176470588,76.31578947368422,0.2894736842105263,7130.9109518171,0.2261425195967434,0.06042043827177172,9996,68.49859521688481
fauquier county,212,567,73935,28454,5744,14449,6.1,1913,2461,3864,99,402,217,76,25,647.9937243727104,Fauquier General District Court,061,51061,0.03690807799442897,20.18696844028959,2.5874078582538718,0.3729988052568698,17.032320575818396,5.226212213430716,17.46031746031746,35.02304147465438,0.1152073732718894,114.09832722002469,0.28470080669866227,0.3394618936664275,55960,75.68810441604111
floyd county,22,97,15560,7946,1067,2745,8.3,310,568,506,9,31,69,19,7,380.9228416918209,Floyd General District Court,063,51063,0.020618556701030927,13.428139944626228,1.992287917737789,0.7361853832442068,20.69216757741348,3.2519280205655523,9.278350515463918,27.536231884057973,0.10144927536231885,40.8481673897323,0.5448761490739483,0.5085705149837864,14382,92.4293059125964
fluvanna county,17,98,27764,11329,1188,2504,7.7,321,535,1205,4,31,85,19,2,287.1173064463115,Fluvanna General District Court,065,51065,0.01430976430976431,10.486362432694854,1.1561734620371704,0.6392370572207084,21.365814696485625,4.34015271574701,4.081632653061225,22.35294117647059,0.023529411764705882,96.69915179840137,0.2374926984322326,0.29721899193212403,20953,75.46823224319262
franklin city,192,489,8212,3897,1579,4270,16.7,584,713,170,101,155,142,42,27,8.277341892034176,Franklin City General District Court,620,51620,0.12159594680177327,40.51834744675391,7.111544081831466,0.5933214072748957,16.697892271662766,2.0701412566975157,20.654396728016362,29.577464788732392,0.19014084507042253,992.105932932762,0.7334593351648719,0.06303568005695662,3102,37.77398928397467
franklin county,189,744,54958,28344,4562,10685,11.5,1214,1547,3058,172,442,296,88,36,690.6100321464797,Franklin County General District Court,067,51067,0.041429197720298114,16.095117132373694,2.208959569125514,0.6708754208754208,14.478240524099203,5.5642490629207755,23.118279569892472,29.72972972972973,0.12162162162162163,79.57891927689707,0.4513681672361757,0.3461249249218684,47191,85.86738964300011
frederick county,215,708,93355,36617,7547,18120,7.1,2810,3261,3535,159,446,294,101,43,413.1346499236811,Frederick General District Court,069,51069,0.028488140983172122,20.610645328672476,3.0100155321086177,0.7758716104039846,17.996688741721854,3.786620962990735,22.45762711864407,34.35374149659864,0.14625850340136054,225.96749030188002,0.2651925554260613,0.32652007561521695,73410,78.6353168014568
fredericksburg city,802,2472,28383,12308,6687,13832,16.4,2970,5436,4257,811,2344,219,125,57,10.45043372979204,Fredericksburg General District Court,630,51630,0.11993420068790189,54.33051673708157,10.46401014691893,0.5331230283911672,39.30017351069983,14.998414543917132,32.807443365695796,57.077625570776256,0.2602739726027397,2715.963828284552,0.2743749853120217,0.2519017716661198,15795,55.64950850861431
galax city,46,152,6698,3213,1047,2133,23.4,437,281,124,9,42,75,24,4,8.236361008762936,Galax General District Court,640,51640,0.04393505253104107,32.586367880485525,6.524335622573902,0.7193347193347194,13.173933427097984,1.8512988951925948,5.921052631578947,32,0.05333333333333334,813.2232174954179,0.16693596778507966,0.10968212218740613,5076,75.78381606449686
giles county,90,325,16610,8316,1430,3435,8.9,431,470,506,75,204,129,52,22,357.224513502591,Giles General District Court,071,51071,0.06293706293706294,17.195767195767196,2.5948223961468995,0.8599779492833517,13.682678311499272,3.0463576158940397,23.076923076923077,40.310077519379846,0.17054263565891473,46.497368943521636,0.16156006638580367,0.3754787437763309,15666,94.31667670078266
gloucester county,222,730,39228,17204,3047,7088,6.8,1190,1093,1245,235,560,219,80,34,217.80977063176468,Gloucester General District Court,073,51073,0.07285854939284542,17.71099744245524,3.033547466095646,0.6658905704307334,15.420428893905191,3.173753441419394,32.19178082191781,36.5296803652968,0.1552511415525114,180.1021133543176,0.1992765165848931,0.27786803491405204,32546,82.96624859794025
goochland county,60,150,25613,10913,1367,2863,3.9,465,987,961,18,108,80,40,7,282.0288695534933,Goochland General District Court,075,51075,0.043891733723482075,12.526344726473013,1.8154843243665328,0.6480562448304383,34.474327628361856,3.752000937024168,12,50,0.0875,90.81694381341306,0.2256583094559702,0.16943995225142577,19847,77.487994377855
grayson county,28,99,15323,8961,1122,2756,18,466,272,510,1,28,82,20,1,441.7853298244884,Grayson General District Court,077,51077,0.024955436720142603,12.52092400401741,3.041179925602036,0.8682926829268293,9.869375907111756,3.3283299614957906,1.0101010101010102,24.390243902439025,0.012195121951219513,34.684266238735205,0.5064564351329333,0.22047286917858544,13480,87.97232917835933
greene county,68,219,20850,8687,1616,4648,11.7,496,1103,669,38,148,97,39,12,155.94701805772775,Greene General District Court,079,51079,0.04207920792079208,18.602509496949466,2.3788968824940047,0.7476356396217023,23.73063683304647,3.2086330935251794,17.35159817351598,40.20618556701031,0.12371134020618557,133.69925414208205,0.1516385526778507,0.2901225825740767,16578,79.51079136690647
greensville county,59,243,11304,4012,960,3097,13.5,473,261,446,38,64,119,31,11,295.22705220151397,Greensville General District Court,081,51081,0.06145833333333333,23.928215353938185,4.184359518754423,1.0256410256410255,8.427510494026476,3.94550601556971,15.637860082304528,26.05042016806723,0.09243697478991597,38.28917409737979,0.1825274629016408,0.17303532241902397,3997,35.359164897381454
halifax county,103,378,33811,17382,4025,9185,17.9,1743,702,760,42,211,196,71,14,817.7310648647382,Halifax General District Court,083,51083,0.025590062111801242,23.15613853411575,5.155127029664902,1.0548696844993142,7.642896026129558,2.2477891810357575,11.11111111111111,36.224489795918366,0.07142857142857142,41.34733465897216,0.33249703370847994,0.474405648995813,20130,59.5368371240129
hampton city,4693,16846,137334,62503,25622,55806,13,13314,13692,10182,7278,15281,1376,550,364,51.460705553048676,Hampton General District Court,650,51650,0.18316290687690265,40.99323232484841,9.694613132945957,0.5958388667552014,24.534996236963767,7.414041679409324,43.20313427519886,39.97093023255814,0.26453488372093026,2668.7158390867407,0.3798420485393774,0.35938044607346775,49231,35.84764151630332
hanover county,365,1210,111652,43983,7222,16735,5.2,3034,2759,6394,461,912,344,131,47,467.5731232124194,Hanover General District Court,085,51085,0.050540016615895876,16.419980446990884,2.7173718339125137,0.5969672785315243,16.48640573648043,5.726722315766847,38.099173553719005,38.08139534883721,0.13662790697674418,238.79045748588993,0.2554521716732364,0.419708438639439,90634,81.1754379679719
henrico county,8302,26294,334434,142964,47977,108157,8.4,23915,26383,18326,13164,24313,1799,750,431,233.69858764988146,Henrico General District Court,087,51087,0.1730412489317798,33.55879801908173,7.150887768588123,0.6100993377483444,24.393243155782798,5.479706010752496,50.06465353312542,41.68982768204558,0.23957754307948861,1431.048443052795,0.55854368288784,0.4158390166032184,167297,50.023921012815684
henry county,429,1300,50365,25445,4902,10977,14.8,1918,923,1872,229,832,498,186,88,382.35103280976466,Henry General District Court,089,51089,0.08751529987760098,19.265081548437806,3.808200138985406,1.1672185430463575,8.408490480094743,3.7168668718356,17.615384615384617,37.34939759036144,0.17670682730923695,131.7245036057184,0.189054371805598,0.23170198946106363,34218,67.94003772461035
highland county,7,15,2265,1839,119,229,10.3,52,21,64,1,6,14,6,1,415.1628743004649,Highland General District Court,091,51091,0.058823529411764705,6.4709081022294725,2.295805739514349,0.7780797101449275,9.170305676855897,2.8256070640176603,6.666666666666667,42.857142857142854,0.07142857142857142,5.455690140445353,0,0,2139,94.43708609271523
hopewell city,790,2531,22944,10434,4188,10720,23.8,2506,2290,813,824,2081,371,176,83,10.354361473707156,Hopewell General District Court,670,51670,0.1886341929321872,40.13801035077631,10.922245467224547,0.678125,21.361940298507463,3.5434100418410037,32.556301856973526,47.43935309973046,0.22371967654986524,2215.8778267749035,0.16525736481038572,0.207602676220086,9547,41.610006973500695
isle of wight county,423,1506,39444,16827,2881,6145,7.4,993,1360,1770,944,1296,162,69,28,315.68541453916333,Isle of Wight General District Court,093,51093,0.14682401943769524,17.121293159802697,2.517493154852449,0.547311379741559,22.131814483319772,4.487374505628233,62.68260292164675,42.592592592592595,0.1728395061728395,124.94717267055317,0.19986279825246347,0.36204374222807406,27342,69.318527532704593
king george county,179,511,27468,10540,2360,5831,6.5,1097,1421,1103,92,115,145,50,19,179.62786662996638,King George General District Court,099,51099,0.07584745762711864,22.39089184060721,3.9937381680500947,0.6420531292210716,24.369747899159663,4.015581767875346,18.003913894324853,34.48275862068966,0.1310344827586207,152.91613999170914,0.15939967250869455,0.2563695958632131,18988,69.1277122469783
king william county,62,223,18232,7605,797,1850,7.9,333,278,648,66,164,83,28,7,273.9104666156574,King William General District Court,101,51101,0.07779171894604768,10.479947403024326,1.8264589732338747,0.7189844200807848,15.027027027027026,3.5541904344010526,29.596412556053814,33.734939759036145,0.08433734939759036,66.56189602853902,0.11193381980061022,0.20988322415266308,14044,77.02939885914874
king and queen county,17,61,6676,3485,636,1926,18.5,180,113,138,3,10,48,9,3,315.1308876670128,King and Queen General District Court,097,51097,0.026729559748427674,18.24964131994261,2.696225284601558,0.7787470261697066,5.867082035306334,2.067106051527861,4.918032786885246,18.75,0.0625,21.184848141748272,0.1445530599486482,0.15700279625544922,4429,66.34212103055722
lancaster county,50,175,10876,7483,1104,2061,13.1,534,458,276,54,114,59,20,12,133.306202063245,Lancaster General District Court,103,51103,0.04528985507246377,14.753441133235334,4.909893343140861,0.6485411140583555,22.22222222222222,2.5376976829716806,30.857142857142854,33.89830508474576,0.2033898305084746,81.58660161092922,0.1918413695761053,0.2189742473864607,7321,67.31335049650606
lee county,71,244,22042,10857,2204,5052,27.6,977,1082,735,23,53,126,21,9,435.37761775816654,Lee General District Court,105,51105,0.03221415607985481,20.300267108777746,4.432447146356955,1.2372013651877134,21.417260490894698,3.3345431449051812,9.426229508196721,16.666666666666664,0.07142857142857142,50.62731546352339,0.8738350447116926,0.6422618050645212,20243,91.83830868342255
loudoun county,1342,3718,427082,144804,31100,79959,4,12915,19359,27272,1142,3170,654,207,101,515.7372143910623,Loudoun General District Court,107,51107,0.04315112540192926,21.477307256705615,3.0240094408099614,0.3745554477853217,24.211158218587027,6.3856589601060225,30.7154384077461,31.65137614678899,0.154434250764526,828.1000247466364,0.2914317842917225,0.3485776070144724,222395,52.07313817955335
louisa county,119,443,39012,18047,2856,6826,10.1,1336,1282,1574,82,250,210,56,24,495.0778584658362,Louisa General District Court,109,51109,0.041666666666666664,15.825344932675792,3.424587306469804,0.678270634475014,18.781130969821273,4.034656003281042,18.510158013544018,26.666666666666668,0.11428571428571428,78.7997268164884,0.26564911548181136,0.48180555284369575,29651,76.00481903004204
lunenburg county,49,178,11990,5903,1311,3114,15.9,441,81,266,18,24,128,19,15,431.6999402429687,Lunenburg General District Court,111,51111,0.03737604881769641,22.209046247670674,3.678065054211843,1.2283464566929134,2.601156069364162,2.218515429524604,10.112359550561797,14.84375,0.1171875,27.773920916578785,0.10421835429927712,0.2925689362981261,6919,57.706422018348626
lynchburg city,1424,4468,79255,34009,14611,32755,17.4,6666,8619,16608,1518,3015,985,440,307,48.97645321227537,Lynchburg General District Court,680,51680,0.09746081719252618,42.962157076068095,8.41082581540597,0.5866141732283464,26.31353991756984,20.955144785817932,33.97493285586392,44.67005076142132,0.3116751269035533,1618.2266130315795,0.35597292742972986,0.266781374652978,48062,60.64223077408365
madison county,12,60,13931,6110,1102,2923,7,312,381,461,2,14,57,13,2,320.63873150614086,Madison General District Court,113,51113,0.010889292196007259,18.036006546644845,2.2396095039839206,0.5327910523640061,13.034553540882655,3.3091666068480365,3.3333333333333335,22.807017543859647,0.03508771929824561,43.44765192452489,0.207354389034243,0.2728939604515641,11718,84.11456464001148
martinsville city,319,988,13584,7031,2435,5213,21.8,972,822,548,275,712,246,125,61,10.955512884402827,Martinsville General District Court,690,51690,0.13100616016427105,34.63234248328829,7.1554770318021195,1.0509383378016086,15.768271628620756,4.034157832744405,27.83400809716599,50.81300813008131,0.24796747967479674,1239.9236935168324,0.29005079696971586,0.4527186384729596,5669,41.7329210836278
