NAME,total_filed19,total_filed1819,total_pop,housing_units,rental_units,rental_pop,pct_pov,total_burdened,total_moved,total_students,n_serial,n_cases_filed_by_businesses,total_plaintiffs,n_business_plaintiffs,n_plaintiffs_serial,landarea_sqmi,court,fips,GEOID,eviction_rate19,pct_rental_units,pct_burdened,exploit,pct_moved,pct_students,pct_serial,pct_business,prop_landlord_serial,pop_density,dissim_wb,dissim_wh,cowhite,percent_white
amelia county,31,65,12953,5591,773,2282,10.7,275,703,257,8,34,54,25,3,355.36045358664,Amelia General District Court,007,51007,0.040103492884864166,13.825791450545518,35.57567917205692,1.0110159118727051,30.806310254163016,1.984096348336293,12.307692307692308,46.2962962962963,0.05555555555555555,36.450313672401776,0.06541976610057632,0.46281338508339454,9533,73.59685015054428
amherst county,278,569,31775,14190,2782,6742,14,1225,1867,2176,173,396,228,101,37,473.96149349103183,Amherst General District Court,009,51009,0.09992810927390366,19.605355884425652,44.033069734004314,0.8387096774193549,27.69207950163156,6.848151062155782,30.404217926186295,44.29824561403509,0.16228070175438597,67.04131123808529,0.19783966976961637,0.3305954109353414,23733,74.69079464988198
appomattox county,93,169,15707,7314,1354,3196,13.2,592,389,672,33,93,95,31,12,334.218716294488,Appomattox General District Court,011,51011,0.06868537666174299,18.512441892261418,43.72230428360414,0.7535441657579062,12.171464330413016,4.278347233717451,19.526627218934912,32.631578947368425,0.12631578947368421,46.99617117241331,0.03677011892997872,0.1585794888815134,12052,76.73012032851595
arlington county,2295,4379,233464,114779,61280,120881,6.8,22731,36669,16630,1634,3897,505,306,137,25.997413269968305,Arlington General District Court,013,51013,0.03745104438642298,53.38955732320372,37.0936684073107,0.3125991748651222,30.334792068232392,7.123153890963916,37.3144553551039,60.59405940594059,0.2712871287128713,8980.27805980578,0.4882634234526855,0.3499060438592843,143563,61.49256416406812
augusta county,504,1005,75079,32541,6109,13821,8.7,2095,3335,2535,260,789,302,127,44,967.0733035414332,Augusta General District Court,015,51015,0.08250122769684072,18.773239912725483,34.29366508430185,0.7472712006717045,24.12994718182476,3.37644347953489,25.870646766169152,42.05298013245033,0.1456953642384106,77.6352730708829,0.4915275965959215,0.35984328954448463,68122,90.73376043900426
bath county,8,12,4307,3379,444,1022,10.9,82,263,227,NA,9,12,9,NA,529.2016808880319,Bath General District Court,017,51017,0.018018018018018018,13.139982243267239,18.46846846846847,0.6823379923761118,25.73385518590998,5.270489900162526,NA,75,NA,8.138674073696436,0,0,3841,89.18040399349896
bedford county,411,774,78376,36743,5605,14260,8.9,2125,4859,3883,133,351,416,126,51,760.0826922718293,Bedford General District Court,019,51019,0.07332738626226583,15.254606319571074,37.91257805530776,0.8276863504356244,34.074333800841515,4.954322751862815,17.183462532299743,30.288461538461537,0.12259615384615384,103.1150962874054,0.26726816125117026,0.3314569845585942,68746,87.71307543125447
bland county,8,12,6388,3325,440,954,10.3,205,82,307,1,2,10,2,1,357.6507822564899,Bland General District Court,021,51021,0.01818181818181818,13.233082706766917,46.590909090909086,0.7906040268456376,8.59538784067086,4.805886036318096,8.333333333333332,20,0.1,17.86099826120004,0.3762242054927374,0.4014342895263509,5996,93.86349405134628
botetourt county,95,180,33343,14884,1817,3892,6.5,675,934,1390,27,105,96,28,4,541.2768209243895,Botetourt General District Court,023,51023,0.05228398458998349,12.20773985487772,37.14914694551458,0.5813060179257362,23.997944501541625,4.168791050595328,15,29.166666666666668,0.041666666666666664,61.60064261214254,0.3266399244926852,0.25482270438907256,30970,92.88306391146568
bristol city,616,1343,16912,8727,2905,6977,22.6,1303,1764,745,535,712,205,61,30,12.903602143963518,Bristol General District Court,520,51520,0.21204819277108433,33.28749856766357,44.85370051635112,0.653041825095057,25.283072953991688,4.40515610217597,39.83618763961281,29.756097560975608,0.14634146341463414,1310.6417736160338,0.12481532653386136,0.4328548430372954,14908,88.1504257332072
brunswick county,81,193,16520,8231,1769,4546,20.4,640,661,847,36,73,94,19,8,566.2335896446783,Brunswick General District Court,025,51025,0.04578858111927643,21.491920787267645,36.17863199547767,1.1283783783783783,14.540255169379673,5.127118644067796,18.65284974093264,20.212765957446805,0.0851063829787234,29.175238456564532,0.26821774127849596,0.3066983340493963,6731,40.74455205811138
buchanan county,38,63,21788,11579,1944,4636,28.4,612,1164,882,NA,18,52,16,NA,502.8543968985803,Buchanan General District Court,027,51027,0.01954732510288066,16.789014595388203,31.48148148148148,1.7186629526462396,25.107851596203624,4.048099871488893,NA,30.76923076923077,NA,43.3286456962101,0.5060805121429197,0.49880763043482224,20666,94.8503763539563
buckingham county,67,143,17059,7444,1445,3716,15.8,512,666,555,8,43,96,23,5,579.622523362173,Buckingham General District Court,029,51029,0.04636678200692042,19.411606663084363,35.43252595155709,1.1049645390070921,17.92249730893434,3.25341461984876,5.594405594405594,23.958333333333336,0.052083333333333336,29.431223447024,0.1899758825577302,0.13902412530670036,10438,61.1876428864529
buena vista city,91,163,6484,2866,806,1977,25.5,409,522,892,19,83,58,22,7,6.438156221644416,Buena Vista General District Court,530,51530,0.11290322580645161,28.12281926029309,50.744416873449126,0.6516393442622951,26.403641881638844,13.756940160394818,11.65644171779141,37.93103448275862,0.1206896551724138,1007.1206377691585,0,0,5714,88.12461443553362
campbell county,840,1575,55225,25872,5829,13547,11,2159,2780,2800,589,1165,390,141,82,503.20730855867635,Campbell General District Court,031,51031,0.14410705095213588,22.530148423005567,37.03894321495969,0.9570164348925411,20.521148593784602,5.070167496604799,37.39682539682539,36.15384615384615,0.21025641025641026,109.74602129325096,0.20196063121625116,0.43162639468594854,43941,79.56722498868267
caroline county,203,416,30381,12268,2277,5748,8.8,995,1572,1055,67,244,198,75,27,527.609700986657,Caroline General District Court,033,51033,0.08915239350021958,18.560482556243887,43.69784804567413,0.7648705388383485,27.348643006263046,3.4725650900233695,16.105769230769234,37.878787878787875,0.13636363636363635,57.58233774546977,0.1404384822091749,0.3570683842972559,19206,63.217142292880425
carroll county,114,234,29801,16749,2683,5960,14.6,936,1306,803,19,90,136,31,13,474.74441948208175,Carroll General District Court,035,51035,0.04248975027953783,16.018866798017793,34.886321282146845,0.6799037304452467,21.91275167785235,2.694540451662696,8.11965811965812,22.794117647058822,0.09558823529411764,62.77272312650065,0.5358052563854285,0.3900333761144043,28163,94.5035401496594
charles city county,16,25,7014,3359,466,1167,13.2,206,244,238,2,9,21,8,2,182.90105773072855,Charles City General District Court,036,51036,0.034334763948497854,13.873176540637095,44.20600858369099,0.7291479820627803,20.908311910882603,3.3932135728542914,8,38.095238095238095,0.09523809523809523,38.34860272009025,0.16855478346318525,0.25263834271467855,2970,42.34388366124893
charlotte county,84,193,12040,6345,1339,3863,23.7,542,400,344,34,103,89,31,6,475.2956660302802,Charlotte General District Court,037,51037,0.06273338312173264,21.103230890464932,40.477968633308436,1,10.354646647683149,2.857142857142857,17.616580310880828,34.831460674157306,0.06741573033707865,25.33160064462476,0.16630794489232031,0.3683553597650514,8172,67.87375415282392
charlottesville city,624,1125,47096,20642,10640,25182,24.1,5177,9630,10577,291,752,274,104,45,10.244668691721015,Charlottesville General District Court,540,51540,0.058646616541353384,51.545392888286024,48.65601503759399,0.44418514196810577,38.24160114367405,22.458382877526752,25.866666666666667,37.95620437956204,0.16423357664233576,4597.122797934843,0.342121190953398,0.3576510470336041,30961,65.74019024970274
chesapeake city,5524,11389,239982,90802,24309,63815,8.6,12568,17790,17677,5749,9920,1186,521,222,338.5103858199194,Chesapeake General District Court,550,51550,0.2272409395697067,26.771436752494438,51.70101608457773,0.48872755063049295,27.877458277834364,7.365969114350243,50.478531916761796,43.92917369308601,0.18718381112984822,708.9354124799748,0.3923204098858172,0.28718920050155644,137813,57.42639031260678
chesterfield county,7017,14341,343551,130707,30273,80440,6.8,13880,19815,21575,7259,12605,1450,457,319,423.55639742128545,Chesterfield General District Court,041,51041,0.23179070458824697,23.160963070072757,45.84943679186073,0.5873239436619718,24.633267031327698,6.279999184982725,50.61711177742138,31.517241379310345,0.22,811.11040251457,0.3899870760365301,0.4611049837969808,212269,61.786750729877085
clarke county,41,70,14423,6345,1403,3203,7.6,708,601,461,7,46,46,26,4,175.9329118153091,Clarke General District Court,043,51043,0.029223093371347115,22.11189913317573,50.46329294369208,0.5079435127978817,18.76365906962223,3.1962837135131386,10,56.52173913043478,0.08695652173913043,81.98011305093945,0.04814268425153836,0.3350729724088524,12422,86.12632600707204
colonial heights city,582,1132,17428,7734,2610,6494,12.1,1603,1947,848,406,979,202,95,36,7.519429143323091,Colonial Heights General District Court,570,51570,0.22298850574712645,33.74709076803724,61.4176245210728,0.5731639977912756,29.981521404373268,4.865733302731237,35.86572438162544,47.02970297029702,0.1782178217821782,2317.7291344616588,0.3188415331153269,0.25038250669386714,12604,72.32040394767041
craig county,15,31,5110,2909,541,1138,8.9,169,287,193,NA,12,24,8,NA,328.0982097948635,Craig General District Court,045,51045,0.027726432532347505,18.59745617050533,31.23844731977819,0.7031055900621118,25.21968365553603,3.776908023483366,NA,33.33333333333333,NA,15.574604942815505,0,0,5040,98.63013698630137
culpeper county,368,857,51101,18729,4659,12959,7.8,2195,2554,1841,265,589,275,111,57,379.1867476147863,Culpeper General District Court,047,51047,0.0789869070616012,24.875860964279994,47.113114402232235,0.6019719771665801,19.708310826452657,3.6026692236942526,30.921820303383896,40.36363636363636,0.20727272727272728,134.7647308916851,0.27127449466111975,0.3443699765094273,35903,70.25889904307157
cumberland county,51,97,9824,4723,1039,2358,17.8,537,188,325,2,28,79,17,2,297.50171168740115,Cumberland General District Court,049,51049,0.04908565928777671,21.998729621003598,51.684311838306066,0.8869294605809128,7.9728583545377445,3.308224755700326,2.0618556701030926,21.518987341772153,0.02531645569620253,33.02165874703448,0.11848471645385825,0.4885592717059436,6223,63.34486970684039
danville city,1211,2727,41070,22072,8873,19373,22.4,4020,4028,2510,781,1569,476,174,87,42.79730976370123,Danville General District Court,590,51590,0.13648146061084188,40.20025371511417,45.30598444719937,1.0317700453857792,20.791823672120994,6.111516922327733,28.63953061972864,36.554621848739494,0.18277310924369747,959.6397583577495,0.33600326124375374,0.3620490558640001,17409,42.38860482103725
